full_name,id,run_uuid,created_at,updated_at,repository_id,period_start_date,period_end_date,previous_period_start_date,previous_period_end_date,interval_weeks,sticky_metric_score,magnet_metric_score,Quadrant (calculated median),Transition,SIG change,developers_new_current_period,developers_total,developers_with_contributions_previous_period,developers_with_contributions_current_period,developers_with_contributions_previous_and_current_period,issues_count_current_period,issues_count_total,stargazers_count_current_period,stargazers_count_total,pull_requests_count_current_period,pull_requests_count_total,forks_count_current_period,forks_count_total,checkout_sha,Unnamed: 30,bugs_current_period,bugs_total,bugs_closed_current_period,bugs_closed_total,support_current_period,support_total,support_closed_current_period,support_closed_total,total_loc,total_kloc,total_lines,sig_volume_ranking,sig_volume_ranking_numeric,loc_complexity_per_risk,percentage_complexity_per_risk,loc_unit_size_per_risk,percentage_unit_size_per_risk,sig_complexity_ranking,sig_complexity_ranking_value,sig_unit_size_ranking,sig_unit_size_ranking_value,duplication_line_count,duplication_block_count,duplication_percentage,sig_duplication_ranking,sig_duplication_ranking_numeric,sig_analysability_ranking,sig_analysability_ranking_numeric,sig_changeability_ranking,sig_changeability_ranking_numeric,sig_testability_ranking,sig_testability_ranking_numeric,sig_overall_ranking_numeric,issues_average_duration_days,comments_total,comments_relevant_percentage,comments_relevant,comments_relevant_loc,comments_copyright,comments_copyright_loc,comments_auxiliary,comments_auxiliary_loc,comments_loc,comments_percentage,sig_comments_ranking,sig_comments_ranking_numeric,sig_analysability_ranking_no_unit_tests,sig_changeability_ranking_no_unit_tests,sig_testability_ranking_no_unit_tests,sig_overall_ranking_numeric_no_unit_tests
halirutan/IntelliJ-Key-Promoter-X,29.0,215af4a5-24e9-4a5c-8a89-428cc7fc9a93,2024-01-25 21:35,2024-01-25 21:35,6340.0,2020-12-29,2021-06-29,2020-06-30,2020-12-29,26.0,"0,25","0,09090909",Attractive,Fluctuating -> Attractive,SAME,1.0,11.0,4.0,2.0,1.0,6.0,81.0,196.0,2474.0,0.0,7.0,2.0,51.0,5cf95269ffba815efa33227447c1948ff06bdc19,,1.0,2.0,1.0,2.0,0.0,1.0,0.0,1.0,1119.0,1.0,1622.0,++,5.0,low: 709 *** moderate: 48 *** high: 0 *** very_high: 0 ***,low: 63.36 *** moderate: 4.29 *** high: 0 *** very_high: 0 ***,low: 655 *** moderate: 102 *** high: 0 *** very_high: 0 ***,low: 58.534 *** moderate: 9.115 *** high: 0 *** very_high: 0 ***,++,5.0,++,5.0,14.0,4.0,"1,25",++,5.0,+,5.0,++,5.0,+,5.0,5.0,"49,5811",73.0,59.0,43.0,171.0,30.0,332.0,0.0,0.0,503.0,31.0,+,4.0,5.0,5.0,5.0,5.0
halirutan/IntelliJ-Key-Promoter-X,30.0,215af4a5-24e9-4a5c-8a89-428cc7fc9a93,2024-01-25 21:35,2024-01-25 21:35,6340.0,2021-06-29,2021-12-28,2020-12-29,2021-06-29,26.0,1,"0,15384615",Attractive,Attractive -> Attractive,SAME,2.0,13.0,2.0,4.0,2.0,6.0,87.0,170.0,2644.0,1.0,8.0,5.0,56.0,d1dbd197448b339de3df25b9958725e4575a6ef0,,0.0,2.0,0.0,2.0,0.0,1.0,0.0,1.0,1130.0,1.0,1633.0,++,5.0,low: 713 *** moderate: 48 *** high: 0 *** very_high: 0 ***,low: 63.097 *** moderate: 4.248 *** high: 0 *** very_high: 0 ***,low: 659 *** moderate: 102 *** high: 0 *** very_high: 0 ***,low: 58.319 *** moderate: 9.027 *** high: 0 *** very_high: 0 ***,++,5.0,++,5.0,14.0,4.0,"1,24",++,5.0,+,5.0,++,5.0,+,5.0,5.0,50,73.0,59.0,43.0,171.0,30.0,332.0,0.0,0.0,503.0,31.0,+,4.0,5.0,5.0,5.0,5.0
halirutan/IntelliJ-Key-Promoter-X,31.0,215af4a5-24e9-4a5c-8a89-428cc7fc9a93,2024-01-25 21:35,2024-01-25 21:35,6340.0,2021-12-28,2022-06-28,2021-06-29,2021-12-28,26.0,"0,5","0,07142857",Attractive,Attractive -> Attractive,SAME,1.0,14.0,4.0,3.0,2.0,5.0,92.0,142.0,2786.0,1.0,9.0,6.0,62.0,af9459e1854ce79fc438c62c5f026b82bfebdb67,,0.0,2.0,0.0,2.0,0.0,1.0,0.0,1.0,1203.0,1.0,1708.0,++,5.0,low: 743 *** moderate: 51 *** high: 0 *** very_high: 0 ***,low: 61.762 *** moderate: 4.239 *** high: 0 *** very_high: 0 ***,low: 694 *** moderate: 100 *** high: 0 *** very_high: 0 ***,low: 57.689 *** moderate: 8.313 *** high: 0 *** very_high: 0 ***,++,5.0,++,5.0,12.0,4.0,1,++,5.0,+,5.0,++,5.0,+,5.0,5.0,"63,5357",71.0,58.0,41.0,174.0,30.0,332.0,0.0,0.0,506.0,30.0,+,4.0,5.0,5.0,5.0,5.0
halirutan/IntelliJ-Key-Promoter-X,32.0,215af4a5-24e9-4a5c-8a89-428cc7fc9a93,2024-01-25 21:35,2024-01-25 21:35,6340.0,2022-06-28,2022-12-27,2021-12-28,2022-06-28,26.0,"0,66666667",0,Stagnant,Attractive -> Stagnant,SAME,0.0,14.0,3.0,2.0,2.0,8.0,100.0,114.0,2900.0,0.0,9.0,2.0,64.0,57fd9348c996399c94d7343e3b2f0e7eb1b68df1,,0.0,2.0,0.0,2.0,0.0,1.0,0.0,1.0,1266.0,1.0,1781.0,++,5.0,low: 818 *** moderate: 52 *** high: 0 *** very_high: 0 ***,low: 64.613 *** moderate: 4.107 *** high: 0 *** very_high: 0 ***,low: 736 *** moderate: 134 *** high: 0 *** very_high: 0 ***,low: 58.136 *** moderate: 10.585 *** high: 0 *** very_high: 0 ***,++,5.0,++,5.0,25.0,6.0,"1,97",++,5.0,+,5.0,++,5.0,+,5.0,5.0,"61,5",73.0,60.0,44.0,190.0,29.0,326.0,0.0,0.0,516.0,29.0,+,4.0,5.0,5.0,5.0,5.0
JackyAndroid/AndroidTVLauncher,34.0,215af4a5-24e9-4a5c-8a89-428cc7fc9a93,2024-01-25 21:36,2024-01-25 21:36,6345.0,2019-07-02,2019-12-31,2019-01-01,2019-07-02,26.0,0,0,Terminal,Terminal -> Terminal,SAME,0.0,2.0,0.0,0.0,0.0,2.0,36.0,119.0,2397.0,0.0,15.0,40.0,585.0,568839e2397427b5bcda6a23fec10064b087451e,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1227.0,1.0,1325.0,++,5.0,low: 1012 *** moderate: 0 *** high: 0 *** very_high: 0 ***,low: 82.478 *** moderate: 0 *** high: 0 *** very_high: 0 ***,low: 746 *** moderate: 106 *** high: 160 *** very_high: 0 ***,low: 60.799 *** moderate: 8.639 *** high: 13.04 *** very_high: 0 ***,++,5.0,+,4.0,63.0,14.0,"5,13",o,3.0,+,4.0,+,4.0,+,4.0,4.0,"18,7813",25.0,44.0,11.0,46.0,8.0,47.0,6.0,8.0,101.0,8.0,o,3.0,4.0,4.0,5.0,4.0
JackyAndroid/AndroidTVLauncher,35.0,215af4a5-24e9-4a5c-8a89-428cc7fc9a93,2024-01-25 21:36,2024-01-25 21:36,6345.0,2019-12-31,2020-06-30,2019-07-02,2019-12-31,26.0,0,0,Terminal,Terminal -> Terminal,SAME,0.0,2.0,0.0,1.0,0.0,4.0,40.0,96.0,2493.0,0.0,15.0,20.0,605.0,0e9d0a6d4e7bd32d0efceab1cb3931d5c22c6bcd,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1227.0,1.0,1325.0,++,5.0,low: 1012 *** moderate: 0 *** high: 0 *** very_high: 0 ***,low: 82.478 *** moderate: 0 *** high: 0 *** very_high: 0 ***,low: 746 *** moderate: 106 *** high: 160 *** very_high: 0 ***,low: 60.799 *** moderate: 8.639 *** high: 13.04 *** very_high: 0 ***,++,5.0,+,4.0,63.0,14.0,"5,13",o,3.0,+,4.0,+,4.0,+,4.0,4.0,"25,1944",25.0,44.0,11.0,46.0,8.0,47.0,6.0,8.0,101.0,8.0,o,3.0,4.0,4.0,5.0,4.0
JackyAndroid/AndroidTVLauncher,36.0,215af4a5-24e9-4a5c-8a89-428cc7fc9a93,2024-01-25 21:36,2024-01-25 21:36,6345.0,2020-06-30,2020-12-29,2019-12-31,2020-06-30,26.0,0,0,Terminal,Terminal -> Terminal,SAME,0.0,2.0,1.0,0.0,0.0,2.0,42.0,92.0,2585.0,0.0,15.0,23.0,628.0,0e9d0a6d4e7bd32d0efceab1cb3931d5c22c6bcd,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1227.0,1.0,1325.0,++,5.0,low: 1012 *** moderate: 0 *** high: 0 *** very_high: 0 ***,low: 82.478 *** moderate: 0 *** high: 0 *** very_high: 0 ***,low: 746 *** moderate: 106 *** high: 160 *** very_high: 0 ***,low: 60.799 *** moderate: 8.639 *** high: 13.04 *** very_high: 0 ***,++,5.0,+,4.0,63.0,14.0,"5,13",o,3.0,+,4.0,+,4.0,+,4.0,4.0,"24,9737",25.0,44.0,11.0,46.0,8.0,47.0,6.0,8.0,101.0,8.0,o,3.0,4.0,4.0,5.0,4.0
JackyAndroid/AndroidTVLauncher,37.0,215af4a5-24e9-4a5c-8a89-428cc7fc9a93,2024-01-25 21:36,2024-01-25 21:36,6345.0,2020-12-29,2021-06-29,2020-06-30,2020-12-29,26.0,0,0,Terminal,Terminal -> Terminal,SAME,0.0,2.0,0.0,0.0,0.0,2.0,44.0,89.0,2674.0,0.0,15.0,24.0,652.0,0e9d0a6d4e7bd32d0efceab1cb3931d5c22c6bcd,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1227.0,1.0,1325.0,++,5.0,low: 1012 *** moderate: 0 *** high: 0 *** very_high: 0 ***,low: 82.478 *** moderate: 0 *** high: 0 *** very_high: 0 ***,low: 746 *** moderate: 106 *** high: 160 *** very_high: 0 ***,low: 60.799 *** moderate: 8.639 *** high: 13.04 *** very_high: 0 ***,++,5.0,+,4.0,63.0,14.0,"5,13",o,3.0,+,4.0,+,4.0,+,4.0,4.0,"32,625",25.0,44.0,11.0,46.0,8.0,47.0,6.0,8.0,101.0,8.0,o,3.0,4.0,4.0,5.0,4.0
JackyAndroid/AndroidTVLauncher,38.0,215af4a5-24e9-4a5c-8a89-428cc7fc9a93,2024-01-25 21:36,2024-01-25 21:36,6345.0,2021-06-29,2021-12-28,2020-12-29,2021-06-29,26.0,0,0,Terminal,Terminal -> Terminal,SAME,0.0,2.0,0.0,0.0,0.0,1.0,45.0,55.0,2729.0,0.0,15.0,18.0,670.0,0e9d0a6d4e7bd32d0efceab1cb3931d5c22c6bcd,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1227.0,1.0,1325.0,++,5.0,low: 1012 *** moderate: 0 *** high: 0 *** very_high: 0 ***,low: 82.478 *** moderate: 0 *** high: 0 *** very_high: 0 ***,low: 746 *** moderate: 106 *** high: 160 *** very_high: 0 ***,low: 60.799 *** moderate: 8.639 *** high: 13.04 *** very_high: 0 ***,++,5.0,+,4.0,63.0,14.0,"5,13",o,3.0,+,4.0,+,4.0,+,4.0,4.0,"32,625",25.0,44.0,11.0,46.0,8.0,47.0,6.0,8.0,101.0,8.0,o,3.0,4.0,4.0,5.0,4.0
JackyAndroid/AndroidTVLauncher,39.0,215af4a5-24e9-4a5c-8a89-428cc7fc9a93,2024-01-25 21:36,2024-01-25 21:36,6345.0,2021-12-28,2022-06-28,2021-06-29,2021-12-28,26.0,0,0,Terminal,Terminal -> Terminal,SAME,0.0,2.0,0.0,0.0,0.0,2.0,47.0,89.0,2818.0,0.0,15.0,13.0,683.0,0e9d0a6d4e7bd32d0efceab1cb3931d5c22c6bcd,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1227.0,1.0,1325.0,++,5.0,low: 1012 *** moderate: 0 *** high: 0 *** very_high: 0 ***,low: 82.478 *** moderate: 0 *** high: 0 *** very_high: 0 ***,low: 746 *** moderate: 106 *** high: 160 *** very_high: 0 ***,low: 60.799 *** moderate: 8.639 *** high: 13.04 *** very_high: 0 ***,++,5.0,+,4.0,63.0,14.0,"5,13",o,3.0,+,4.0,+,4.0,+,4.0,4.0,"43,3864",25.0,44.0,11.0,46.0,8.0,47.0,6.0,8.0,101.0,8.0,o,3.0,4.0,4.0,5.0,4.0
JackyAndroid/AndroidTVLauncher,40.0,215af4a5-24e9-4a5c-8a89-428cc7fc9a93,2024-01-25 21:36,2024-01-25 21:36,6345.0,2022-06-28,2022-12-27,2021-12-28,2022-06-28,26.0,0,"0,33333333",Fluctuating,Terminal -> Fluctuating,SAME,1.0,3.0,0.0,2.0,0.0,1.0,48.0,56.0,2874.0,1.0,16.0,13.0,696.0,aa20c0a53da7faedd6e20b6bb10f5933a6fdcdd6,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1227.0,1.0,1325.0,++,5.0,low: 1012 *** moderate: 0 *** high: 0 *** very_high: 0 ***,low: 82.478 *** moderate: 0 *** high: 0 *** very_high: 0 ***,low: 746 *** moderate: 106 *** high: 160 *** very_high: 0 ***,low: 60.799 *** moderate: 8.639 *** high: 13.04 *** very_high: 0 ***,++,5.0,+,4.0,63.0,14.0,"5,13",o,3.0,+,4.0,+,4.0,+,4.0,4.0,"42,4444",25.0,44.0,11.0,46.0,8.0,47.0,6.0,8.0,101.0,8.0,o,3.0,4.0,4.0,5.0,4.0
KeepSafe/ReLinker,42.0,215af4a5-24e9-4a5c-8a89-428cc7fc9a93,2024-01-25 21:37,2024-01-25 21:37,6389.0,2019-07-02,2019-12-31,2019-01-01,2019-07-02,26.0,0,"0,04761905",Terminal,Attractive -> Terminal,SAME,1.0,21.0,5.0,1.0,0.0,4.0,65.0,241.0,1895.0,1.0,21.0,31.0,224.0,4a0ad080725abf65596fb4c47a46a34920c34dce,,0.0,4.0,0.0,4.0,0.0,5.0,0.0,5.0,912.0,1.0,1264.0,++,5.0,low: 545 *** moderate: 93 *** high: 0 *** very_high: 0 ***,low: 59.759 *** moderate: 10.197 *** high: 0 *** very_high: 0 ***,low: 436 *** moderate: 153 *** high: 49 *** very_high: 0 ***,low: 47.807 *** moderate: 16.776 *** high: 5.373 *** very_high: 0 ***,++,5.0,++,5.0,0.0,0.0,0,++,5.0,+,5.0,++,5.0,+,5.0,5.0,"30,2692",59.0,69.0,41.0,120.0,16.0,240.0,2.0,2.0,362.0,29.0,+,4.0,5.0,5.0,5.0,5.0
KeepSafe/ReLinker,43.0,215af4a5-24e9-4a5c-8a89-428cc7fc9a93,2024-01-25 21:37,2024-01-25 21:37,6389.0,2019-12-31,2020-06-30,2019-07-02,2019-12-31,26.0,1,"0,08695652",Attractive,Terminal -> Attractive,SAME,2.0,23.0,1.0,6.0,1.0,9.0,74.0,198.0,2093.0,5.0,26.0,24.0,248.0,57f3ddb010791e15053330e14203f080497b1018,,0.0,4.0,0.0,4.0,0.0,5.0,0.0,5.0,950.0,1.0,1309.0,++,5.0,low: 570 *** moderate: 100 *** high: 0 *** very_high: 0 ***,low: 60 *** moderate: 10.526 *** high: 0 *** very_high: 0 ***,low: 461 *** moderate: 153 *** high: 56 *** very_high: 0 ***,low: 48.526 *** moderate: 16.105 *** high: 5.895 *** very_high: 0 ***,++,5.0,++,5.0,0.0,0.0,0,++,5.0,+,5.0,++,5.0,+,5.0,5.0,"29,9167",66.0,73.0,48.0,127.0,16.0,240.0,2.0,2.0,369.0,28.0,+,4.0,5.0,5.0,5.0,5.0
KeepSafe/ReLinker,44.0,215af4a5-24e9-4a5c-8a89-428cc7fc9a93,2024-01-25 21:37,2024-01-25 21:37,6389.0,2020-06-30,2020-12-29,2019-12-31,2020-06-30,26.0,0,0,Terminal,Attractive -> Terminal,SAME,0.0,23.0,6.0,0.0,0.0,3.0,77.0,168.0,2261.0,0.0,26.0,16.0,264.0,57f3ddb010791e15053330e14203f080497b1018,,0.0,4.0,0.0,4.0,0.0,5.0,0.0,5.0,950.0,1.0,1309.0,++,5.0,low: 570 *** moderate: 100 *** high: 0 *** very_high: 0 ***,low: 60 *** moderate: 10.526 *** high: 0 *** very_high: 0 ***,low: 461 *** moderate: 153 *** high: 56 *** very_high: 0 ***,low: 48.526 *** moderate: 16.105 *** high: 5.895 *** very_high: 0 ***,++,5.0,++,5.0,0.0,0.0,0,++,5.0,+,5.0,++,5.0,+,5.0,5.0,"29,9167",66.0,73.0,48.0,127.0,16.0,240.0,2.0,2.0,369.0,28.0,+,4.0,5.0,5.0,5.0,5.0
KeepSafe/ReLinker,45.0,215af4a5-24e9-4a5c-8a89-428cc7fc9a93,2024-01-25 21:37,2024-01-25 21:37,6389.0,2020-12-29,2021-06-29,2020-06-30,2020-12-29,26.0,0,"0,08",Fluctuating,Terminal -> Fluctuating,SAME,2.0,25.0,0.0,4.0,0.0,9.0,86.0,172.0,2433.0,6.0,32.0,21.0,285.0,851a0ecb4273b1796faff86a67f5ff89024704bb,,0.0,4.0,0.0,4.0,0.0,5.0,0.0,5.0,956.0,1.0,1315.0,++,5.0,low: 572 *** moderate: 100 *** high: 0 *** very_high: 0 ***,low: 59.833 *** moderate: 10.46 *** high: 0 *** very_high: 0 ***,low: 463 *** moderate: 153 *** high: 56 *** very_high: 0 ***,low: 48.431 *** moderate: 16.004 *** high: 5.858 *** very_high: 0 ***,++,5.0,++,5.0,0.0,0.0,0,++,5.0,+,5.0,++,5.0,+,5.0,5.0,"49,1884",66.0,73.0,48.0,127.0,16.0,240.0,2.0,2.0,369.0,28.0,+,4.0,5.0,5.0,5.0,5.0
KeepSafe/ReLinker,46.0,215af4a5-24e9-4a5c-8a89-428cc7fc9a93,2024-01-25 21:37,2024-01-25 21:37,6389.0,2021-06-29,2021-12-28,2020-12-29,2021-06-29,26.0,"0,5","0,03846154",Stagnant,Fluctuating -> Stagnant,SAME,1.0,26.0,4.0,3.0,2.0,8.0,94.0,154.0,2587.0,2.0,34.0,21.0,306.0,cd7f9df002536253383e2c22c81639b2a751da86,,0.0,4.0,0.0,4.0,0.0,5.0,0.0,5.0,956.0,1.0,1315.0,++,5.0,low: 572 *** moderate: 100 *** high: 0 *** very_high: 0 ***,low: 59.833 *** moderate: 10.46 *** high: 0 *** very_high: 0 ***,low: 463 *** moderate: 153 *** high: 56 *** very_high: 0 ***,low: 48.431 *** moderate: 16.004 *** high: 5.858 *** very_high: 0 ***,++,5.0,++,5.0,0.0,0.0,0,++,5.0,+,5.0,++,5.0,+,5.0,5.0,"71,6709",66.0,73.0,48.0,127.0,16.0,240.0,2.0,2.0,369.0,28.0,+,4.0,5.0,5.0,5.0,5.0
KeepSafe/ReLinker,47.0,215af4a5-24e9-4a5c-8a89-428cc7fc9a93,2024-01-25 21:37,2024-01-25 21:37,6389.0,2021-12-28,2022-06-28,2021-06-29,2021-12-28,26.0,0,"0,03703704",Terminal,Stagnant -> Terminal,SAME,1.0,27.0,3.0,1.0,0.0,6.0,100.0,174.0,2761.0,1.0,35.0,23.0,329.0,cd7f9df002536253383e2c22c81639b2a751da86,,0.0,4.0,0.0,4.0,0.0,5.0,0.0,5.0,956.0,1.0,1315.0,++,5.0,low: 572 *** moderate: 100 *** high: 0 *** very_high: 0 ***,low: 59.833 *** moderate: 10.46 *** high: 0 *** very_high: 0 ***,low: 463 *** moderate: 153 *** high: 56 *** very_high: 0 ***,low: 48.431 *** moderate: 16.004 *** high: 5.858 *** very_high: 0 ***,++,5.0,++,5.0,0.0,0.0,0,++,5.0,+,5.0,++,5.0,+,5.0,5.0,"71,6709",66.0,73.0,48.0,127.0,16.0,240.0,2.0,2.0,369.0,28.0,+,4.0,5.0,5.0,5.0,5.0
KeepSafe/ReLinker,48.0,215af4a5-24e9-4a5c-8a89-428cc7fc9a93,2024-01-25 21:37,2024-01-25 21:37,6389.0,2022-06-28,2022-12-27,2021-12-28,2022-06-28,26.0,1,"0,03571429",Stagnant,Terminal -> Stagnant,SAME,1.0,28.0,1.0,3.0,1.0,2.0,102.0,123.0,2884.0,1.0,36.0,18.0,347.0,41a5e0ce54a171b4633380404bb99dece01a6582,,0.0,4.0,0.0,4.0,0.0,5.0,0.0,5.0,958.0,1.0,1317.0,++,5.0,low: 529 *** moderate: 145 *** high: 0 *** very_high: 0 ***,low: 55.219 *** moderate: 15.136 *** high: 0 *** very_high: 0 ***,low: 463 *** moderate: 110 *** high: 101 *** very_high: 0 ***,low: 48.33 *** moderate: 11.482 *** high: 10.543 *** very_high: 0 ***,++,5.0,++,5.0,0.0,0.0,0,++,5.0,+,5.0,++,5.0,+,5.0,5.0,"74,5062",66.0,73.0,48.0,127.0,16.0,240.0,2.0,2.0,369.0,28.0,+,4.0,5.0,5.0,5.0,5.0
apache/curator,50.0,215af4a5-24e9-4a5c-8a89-428cc7fc9a93,2024-01-25 21:44,2024-01-25 21:44,6404.0,2019-07-02,2019-12-31,2019-01-01,2019-07-02,26.0,"0,36363636","0,07909605",Attractive,Terminal -> Attractive,SAME,14.0,177.0,11.0,19.0,4.0,27.0,341.0,316.0,1862.0,27.0,341.0,93.0,776.0,9129a768b0ad81e22f0bb7df32ff6039b76303de,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30156.0,30.0,48952.0,++,5.0,low: 19808 *** moderate: 828 *** high: 328 *** very_high: 0 ***,low: 65.685 *** moderate: 2.746 *** high: 1.088 *** very_high: 0 ***,low: 16522 *** moderate: 1765 *** high: 2225 *** very_high: 452 ***,low: 54.788 *** moderate: 5.853 *** high: 7.378 *** very_high: 1.499 ***,+,4.0,++,5.0,736.0,202.0,"2,44",++,5.0,+,5.0,+,4.0,+,4.0,4.0,"29,4576",2378.0,79.0,1881.0,10035.0,492.0,8856.0,5.0,7.0,18898.0,39.0,o,3.0,5.0,4.0,5.0,5.0
apache/curator,51.0,215af4a5-24e9-4a5c-8a89-428cc7fc9a93,2024-01-25 21:44,2024-01-25 21:44,6404.0,2019-12-31,2020-06-30,2019-07-02,2019-12-31,26.0,"0,26315789","0,02209945",Stagnant,Attractive -> Stagnant,SAME,4.0,181.0,19.0,13.0,5.0,28.0,369.0,244.0,2106.0,28.0,369.0,79.0,855.0,a39c8969e23c2baf775ca9715656d6f478a9fce8,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30659.0,31.0,50107.0,++,5.0,low: 20043 *** moderate: 690 *** high: 335 *** very_high: 0 ***,low: 65.374 *** moderate: 2.251 *** high: 1.093 *** very_high: 0 ***,low: 16920 *** moderate: 1784 *** high: 1985 *** very_high: 379 ***,low: 55.188 *** moderate: 5.819 *** high: 6.474 *** very_high: 1.236 ***,+,4.0,++,5.0,732.0,202.0,"2,39",++,5.0,+,5.0,+,4.0,+,4.0,4.0,"32,1933",2460.0,79.0,1938.0,10258.0,516.0,9288.0,6.0,8.0,19554.0,39.0,o,3.0,5.0,4.0,5.0,5.0
apache/curator,52.0,215af4a5-24e9-4a5c-8a89-428cc7fc9a93,2024-01-25 21:44,2024-01-25 21:44,6404.0,2020-06-30,2020-12-29,2019-12-31,2020-06-30,26.0,"0,30769231","0,02688172",Stagnant,Stagnant -> Stagnant,SAME,5.0,186.0,13.0,9.0,4.0,7.0,376.0,223.0,2329.0,7.0,376.0,80.0,935.0,95f147f8a864375744a566af3d550659f512728b,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30659.0,31.0,50107.0,++,5.0,low: 20043 *** moderate: 690 *** high: 335 *** very_high: 0 ***,low: 65.374 *** moderate: 2.251 *** high: 1.093 *** very_high: 0 ***,low: 16920 *** moderate: 1784 *** high: 1985 *** very_high: 379 ***,low: 55.188 *** moderate: 5.819 *** high: 6.474 *** very_high: 1.236 ***,+,4.0,++,5.0,732.0,202.0,"2,39",++,5.0,+,5.0,+,4.0,+,4.0,4.0,"31,9124",2460.0,79.0,1938.0,10258.0,516.0,9288.0,6.0,8.0,19554.0,39.0,o,3.0,5.0,4.0,5.0,5.0
apache/curator,53.0,215af4a5-24e9-4a5c-8a89-428cc7fc9a93,2024-01-25 21:44,2024-01-25 21:44,6404.0,2020-12-29,2021-06-29,2020-06-30,2020-12-29,26.0,"0,33333333","0,04123711",Stagnant,Stagnant -> Stagnant,SAME,8.0,194.0,9.0,11.0,3.0,10.0,386.0,173.0,2502.0,10.0,386.0,68.0,1003.0,c26dd85fc3be8ac591c9d7daf69eedb4d7b45dbb,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30977.0,31.0,50519.0,++,5.0,low: 20254 *** moderate: 754 *** high: 413 *** very_high: 0 ***,low: 65.384 *** moderate: 2.434 *** high: 1.333 *** very_high: 0 ***,low: 17057 *** moderate: 1821 *** high: 1917 *** very_high: 626 ***,low: 55.063 *** moderate: 5.879 *** high: 6.188 *** very_high: 2.021 ***,+,4.0,++,5.0,739.0,204.0,"2,39",++,5.0,+,5.0,+,4.0,+,4.0,4.0,"32,41",2479.0,79.0,1955.0,10316.0,518.0,9324.0,6.0,8.0,19648.0,39.0,o,3.0,5.0,4.0,5.0,5.0
apache/curator,54.0,215af4a5-24e9-4a5c-8a89-428cc7fc9a93,2024-01-25 21:44,2024-01-25 21:44,6404.0,2021-06-29,2021-12-28,2020-12-29,2021-06-29,26.0,"0,18181818","0,07619048",Fluctuating,Stagnant -> Fluctuating,SAME,16.0,210.0,11.0,21.0,2.0,20.0,406.0,143.0,2645.0,20.0,406.0,76.0,1079.0,09e305ca67d6a0a4cf7d1196bc6868d9964d6742,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31037.0,31.0,50620.0,++,5.0,low: 20297 *** moderate: 754 *** high: 413 *** very_high: 0 ***,low: 65.396 *** moderate: 2.429 *** high: 1.331 *** very_high: 0 ***,low: 17099 *** moderate: 1822 *** high: 1917 *** very_high: 626 ***,low: 55.092 *** moderate: 5.87 *** high: 6.176 *** very_high: 2.017 ***,+,4.0,++,5.0,746.0,206.0,"2,4",++,5.0,+,5.0,+,4.0,+,4.0,4.0,"36,726",2482.0,79.0,1958.0,10356.0,518.0,9324.0,6.0,8.0,19688.0,39.0,o,3.0,5.0,4.0,5.0,5.0
apache/curator,55.0,215af4a5-24e9-4a5c-8a89-428cc7fc9a93,2024-01-25 21:44,2024-01-25 21:44,6404.0,2021-12-28,2022-06-28,2021-06-29,2021-12-28,26.0,"0,14285714","0,05405405",Terminal,Fluctuating -> Terminal,SAME,12.0,222.0,21.0,20.0,3.0,17.0,423.0,120.0,2765.0,17.0,423.0,58.0,1137.0,0a76a61f112e960c330a3365457776621bb430cc,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31063.0,31.0,50680.0,++,5.0,low: 20303 *** moderate: 754 *** high: 413 *** very_high: 0 ***,low: 65.361 *** moderate: 2.427 *** high: 1.33 *** very_high: 0 ***,low: 17104 *** moderate: 1822 *** high: 1918 *** very_high: 626 ***,low: 55.062 *** moderate: 5.865 *** high: 6.175 *** very_high: 2.015 ***,+,4.0,++,5.0,746.0,206.0,"2,4",++,5.0,+,5.0,+,4.0,+,4.0,4.0,"74,4327",2485.0,79.0,1961.0,10390.0,518.0,9324.0,6.0,8.0,19722.0,39.0,o,3.0,5.0,4.0,5.0,5.0
